D_pth [mm],d_apad [mm],shield [mm],Freq [GHz],"dB(S(1,1)) []","dB(S(2,1)) []","ang_deg(S(1,1)) [deg]","ang_deg(S(2,1)) [deg]"
0.25,0.6,1.35,38.9,-22.73454783,-0.518238056,-154.842499,104.3901624
0.25,0.6,1.35,38.95,-23.04183774,-0.51510132,-155.6362018,103.5740368
0.25,0.6,1.35,39,-23.37253779,-0.512141005,-156.4014789,102.7542593
0.25,0.6,1.35,39.05,-23.72859044,-0.50938517,-157.1290491,101.9309919
0.25,0.6,1.35,39.1,-24.11211682,-0.506858249,-157.8083743,101.1044225
0.25,0.6,1.35,39.15,-24.52546335,-0.504580827,-158.4273998,100.2747617
0.25,0.6,1.35,39.2,-24.97126164,-0.502569486,-158.9721842,99.44223874
0.25,0.6,1.35,39.25,-25.45250439,-0.500836712,-159.426367,98.60709778
0.25,0.6,1.35,39.3,-25.9726408,-0.499390867,-159.7704011,97.76959413
0.25,0.6,1.35,39.35,-26.53569557,-0.498236221,-159.9804387,96.92999029
0.25,0.6,1.35,39.4,-27.14641528,-0.497373055,-160.0267002,96.08855206
0.25,0.6,1.35,39.45,-27.81044427,-0.496797827,-159.8710518,95.24554473
0.25,0.6,1.35,39.5,-28.53452625,-0.496503397,-159.4633552,94.40122935
0.25,0.6,1.35,39.55,-29.3267108,-0.496479316,-158.7358636,93.55585915
0.25,0.6,1.35,39.6,-30.19649995,-0.496712177,-157.5944527,92.7096761
0.25,0.6,1.35,39.65,-31.15475766,-0.497186011,-155.9046549,91.86290771
0.25,0.6,1.35,39.7,-32.21292108,-0.497882742,-153.4691894,91.0157641
0.25,0.6,1.35,39.75,-33.38033555,-0.498782686,-149.992177,90.16843532
0.25,0.6,1.35,39.8,-34.6567731,-0.499865092,-145.0259119,89.32108896
0.25,0.6,1.35,39.85,-36.01333745,-0.501108717,-137.9108992,88.47386817
0.25,0.6,1.35,39.9,-37.34993101,-0.502492438,-127.7926082,87.62688994
0.25,0.6,1.35,39.95,-38.43042323,-0.503995882,-114.0084395,86.78024384
0.25,0.6,1.35,40,-38.89154109,-0.505600081,-97.21523927,85.9339911
0.25,0.6,1.35,40.05,-38.50793097,-0.507288142,-80.17300583,85.08816412
0.25,0.6,1.35,40.1,-37.45679431,-0.50904592,-65.84252953,84.24276638
0.25,0.6,1.35,40.15,-36.10387637,-0.510862699,-55.16306352,83.39777281
0.25,0.6,1.35,40.2,-34.70662283,-0.512731863,-47.5706068,82.55313051
0.25,0.6,1.35,40.25,-33.37919387,-0.514651567,-42.20204471,81.70876003
0.25,0.6,1.35,40.3,-32.15648859,-0.516625387,-38.36913052,80.86455691
0.25,0.6,1.35,40.35,-31.04066919,-0.518662948,-35.60179878,80.02039385
0.25,0.6,1.35,40.4,-30.0226827,-0.52078053,-33.59078972,79.17612317
0.25,0.6,1.35,40.45,-29.09081409,-0.52300164,-32.13215921,78.33157972
0.25,0.6,1.35,40.5,-28.23378607,-0.525357546,-31.08925214,77.48658431
0.25,0.6,1.35,40.55,-27.44172146,-0.527887762,-30.36869595,76.64094745
0.25,0.6,1.35,40.6,-26.70630462,-0.530640491,-29.90545676,75.79447353
0.25,0.6,1.35,40.65,-26.02066574,-0.533673002,-29.6534394,74.94696547
0.25,0.6,1.35,40.7,-25.37918955,-0.537051946,-29.57945385,74.09822966
0.25,0.6,1.35,40.75,-24.77732265,-0.540853596,-29.65924644,73.24808129
0.25,0.6,1.35,40.8,-24.21140352,-0.545164015,-29.87481902,72.39635008
0.25,0.6,1.35,40.85,-23.67851956,-0.550079128,-30.21256675,71.54288626
0.25,0.6,1.35,40.9,-23.17638896,-0.555704703,-30.66194643,70.68756681
0.25,0.6,1.35,40.95,-22.70326264,-0.562156228,-31.21449546,69.83030202
0.25,0.6,1.35,41,-22.25784158,-0.569558675,-31.8630881,68.97104207
0.25,0.6,1.4,37,-18.12097905,-0.535241896,-134.1327952,-48.92691478
0.25,0.6,1.4,37.05,-18.34774308,-0.526957205,-135.0477748,-49.87062963
0.25,0.6,1.4,37.1,-18.57052215,-0.520897129,-135.9005267,-50.80014337
0.25,0.6,1.4,37.15,-18.78899187,-0.516782308,-136.6978564,-51.71557619
0.25,0.6,1.4,37.2,-19.00294369,-0.514346936,-137.4462109,-52.61718489
0.25,0.6,1.4,37.25,-19.2122698,-0.51333999,-138.1516726,-53.50534803
0.25,0.6,1.4,37.3,-19.41695047,-0.513526153,-138.8199651,-54.3805512
0.25,0.6,1.4,37.35,-19.61704374,-0.514686456,-139.4564661,-55.24337262
0.25,0.6,1.4,37.4,-19.81267692,-0.516618677,-140.0662256,-56.09446917
0.25,0.6,1.4,37.45,-20.0040401,-0.519137516,-140.6539863,-56.93456314
0.25,0.6,1.4,37.5,-20.19138111,-0.52207458,-141.2242056,-57.76442962
0.25,0.6,1.4,37.55,-20.37500198,-0.525278204,-141.7810771,-58.58488467
0.25,0.6,1.4,37.6,-20.55525658,-0.528613134,-142.3285515,-59.3967744
0.25,0.6,1.4,37.65,-20.73254944,-0.531960098,-142.8703556,-60.20096475
0.25,0.6,1.4,37.7,-20.90733555,-0.535215278,-143.4100093,-60.99833216
0.25,0.6,1.4,37.75,-21.0801211,-0.538289713,-143.9508404,-61.78975507
0.25,0.6,1.4,37.8,-21.25146503,-0.541108631,-144.4959956,-62.57610606
0.25,0.6,1.4,37.85,-21.42198142,-0.543610748,-145.0484492,-63.35824487
0.25,0.6,1.4,37.9,-21.59234267,-0.545747523,-145.6110082,-64.13701202
0.25,0.6,1.4,37.95,-21.76328335,-0.547482382,-146.1863132,-64.91322308
0.25,0.6,1.4,38,-21.93560495,-0.548789941,-146.7768361,-65.6876636
0.25,0.6,1.4,38.05,-22.11018127,-0.549655191,-147.3848722,-66.46108457
0.25,0.6,1.4,38.1,-22.2879647,-0.5500727,-148.0125291,-67.23419844
0.25,0.6,1.4,38.15,-22.46999342,-0.550045793,-148.6617091,-68.00767563
0.25,0.6,1.4,38.2,-22.6573995,-0.54958574,-149.3340876,-68.78214153
0.25,0.6,1.4,38.25,-22.85141817,-0.548710941,-150.0310843,-69.55817395
0.25,0.6,1.4,38.3,-23.05339837,-0.547446121,-150.7538291,-70.33630104
0.25,0.6,1.4,38.35,-23.26481489,-0.545821519,-151.5031207,-71.11699959
0.25,0.6,1.4,38.4,-23.48728235,-0.543872101,-152.2793779,-71.90069377
0.25,0.6,1.4,38.45,-23.72257177,-0.54163677,-153.082583,-72.68775431
0.25,0.6,1.4,38.5,-23.97263006,-0.53915759,-153.9122152,-73.478498
0.25,0.6,1.4,38.55,-24.2396038,-0.536479033,-154.7671745,-74.27318766
0.25,0.6,1.4,38.6,-24.52586833,-0.533647233,-155.6456922,-75.0720325
0.25,0.6,1.4,38.65,-24.83406428,-0.530709268,-156.5452251,-75.87518885
0.25,0.6,1.4,38.7,-25.16714401,-0.527712467,-157.462329,-76.68276128
0.25,0.6,1.4,38.75,-25.52843181,-0.524703735,-158.3925024,-77.4948041
0.25,0.6,1.4,38.8,-25.9217031,-0.521728928,-159.3299874,-78.31132327
0.25,0.6,1.4,38.85,-26.3512903,-0.518832248,-160.2675074,-79.13227868
0.25,0.6,1.4,38.9,-26.82222639,-0.516055691,-161.1959078,-79.9575867
0.25,0.6,1.4,38.95,-27.34044276,-0.513438541,-162.1036434,-80.78712315
0.25,0.6,1.4,39,-27.91304622,-0.511016906,-162.9760223,-81.62072661
0.25,0.6,1.4,39.05,-28.54871429,-0.50882332,-163.7940459,-82.45820188
0.25,0.6,1.4,39.1,-29.25827089,-0.506886402,-164.5325673,-83.29932384
0.25,0.6,1.4,39.15,-30.05554558,-0.505230574,-165.1572515,-84.14384149
0.25,0.6,1.4,39.2,-30.95869326,-0.503875855,-165.619336,-84.99148214
0.25,0.6,1.4,39.25,-31.99228876,-0.502837716,-165.8461347,-85.84195575
0.25,0.6,1.4,39.3,-33.19077909,-0.502127014,-165.7227338,-86.69495944
0.25,0.6,1.4,39.35,-34.60440365,-0.501749994,-165.0539139,-87.55018198
0.25,0.6,1.4,39.4,-36.30968455,-0.501708369,-163.4769057,-88.40730826
0.25,0.6,1.4,39.45,-38.42773741,-0.501999472,-160.2353941,-89.26602382
0.25,0.6,1.4,39.5,-41.14682911,-0.502616477,-153.4996125,-90.1260192
0.25,0.6,1.4,39.55,-44.62868812,-0.503548695,-138.0724438,-90.98699414
0.25,0.6,1.4,39.6,-47.58733743,-0.504781933,-101.9153672,-91.84866167
0.25,0.6,1.4,39.65,-45.78283986,-0.506298922,-58.81492807,-92.71075186
0.25,0.6,1.4,39.7,-42.08424233,-0.508079795,-38.07390848,-93.57301541
0.25,0.6,1.4,39.75,-39.05778791,-0.510102632,-29.23993018,-94.43522678
0.25,0.6,1.4,39.8,-36.70184768,-0.512344039,-24.96475258,-95.29718714
0.25,0.6,1.4,39.85,-34.80824107,-0.514779784,-22.72152438,-96.15872681
0.25,0.6,1.4,39.9,-33.23517966,-0.517385463,-21.52465507,-97.01970732
0.25,0.6,1.4,39.95,-31.8934228,-0.520137193,-20.92514323,-97.88002311
0.25,0.6,1.4,40,-30.72506516,-0.52301234,-20.69268721,-98.73960269
0.25,0.6,1.4,40.05,-29.69089027,-0.525990254,-20.69843032,-99.59840942
0.25,0.6,1.4,40.1,-28.76326689,-0.529053022,-20.86555507,-100.4564417
0.25,0.6,1.4,40.15,-27.92205756,-0.532186221,-21.14614161,-101.3137329
0.25,0.6,1.4,40.2,-27.15216667,-0.535379676,-21.50937341,-102.1703505
0.25,0.6,1.4,40.25,-26.44201171,-0.538628202,-21.9350993,-103.0263949
0.25,0.6,1.4,40.3,-25.78253514,-0.541932336,-22.41011329,-103.8819978
0.25,0.6,1.4,40.35,-25.16654525,-0.545299052,-22.92589799,-104.7373201
0.25,0.6,1.4,40.4,-24.58826395,-0.54874244,-23.47719667,-105.592549
0.25,0.6,1.4,40.45,-24.04300918,-0.552284362,-24.06107416,-106.447895
0.25,0.6,1.4,40.5,-23.52696701,-0.555955064,-24.67627634,-107.3035881
0.25,0.6,1.4,40.55,-23.0370253,-0.559793739,-25.32277709,-108.1598737
0.25,0.6,1.4,40.6,-22.5706502,-0.563849042,-26.00144496,-109.0170081
0.25,0.6,1.4,40.65,-22.12579326,-0.568179542,-26.71378745,-109.8752531
0.25,0.6,1.4,40.7,-21.70082058,-0.572854105,-27.46174515,-110.7348708
0.25,0.6,1.4,40.75,-21.29445788,-0.577952202,-28.24751751,-111.5961176
0.25,0.6,1.4,40.8,-20.90574727,-0.583564129,-29.07340763,-112.4592373
0.25,0.6,1.4,40.85,-20.53401226,-0.589791136,-29.94167763,-113.324455
0.25,0.6,1.4,40.9,-20.17882844,-0.596745454,-30.85440878,-114.1919696
0.25,0.6,1.4,40.95,-19.83999783,-0.604550196,-31.81336308,-115.0619464
0.25,0.6,1.4,41,-19.51752503,-0.613339155,-32.81984476,-115.9345096
0.25,0.6,1.45,37,-19.96693668,-0.515313766,-133.0323971,128.3582981
0.25,0.6,1.45,37.05,-20.31140443,-0.506532885,-133.7128842,127.3793626
0.25,0.6,1.45,37.1,-20.64757825,-0.500333029,-134.323099,126.418087
0.25,0.6,1.45,37.15,-20.97569396,-0.496380101,-134.8724437,125.4742414
0.25,0.6,1.45,37.2,-21.29608079,-0.494357399,-135.3693081,124.5474301
0.25,0.6,1.45,37.25,-21.6091442,-0.493967067,-135.821179,123.6371123
0.25,0.6,1.45,37.3,-21.91535381,-0.494931129,-136.2347417,122.7426206
0.25,0.6,1.45,37.35,-22.21523517,-0.496992159,-136.6159712,121.86318
0.25,0.6,1.45,37.4,-22.50936499,-0.499913626,-136.9702132,120.9979262
0.25,0.6,1.45,37.45,-22.79836882,-0.503479958,-137.3022549,120.1459218
0.25,0.6,1.45,37.5,-23.08292113,-0.507496372,-137.6163865,119.306173
0.25,0.6,1.45,37.55,-23.36374726,-0.511788502,-137.9164531,118.4776432
0.25,0.6,1.45,37.6,-23.64162719,-0.516201872,-138.2058979,117.6592675
0.25,0.6,1.45,37.65,-23.9174009,-0.520601237,-138.4877967,116.8499641
0.25,0.6,1.45,37.7,-24.1919755,-0.524869821,-138.7648844,116.048646
0.25,0.6,1.45,37.75,-24.46633404,-0.528908479,-139.0395722,115.254231
0.25,0.6,1.45,37.8,-24.74154624,-0.532634806,-139.3139568,114.4656503
0.25,0.6,1.45,37.85,-25.0187814,-0.535982195,-139.5898187,113.6818574
0.25,0.6,1.45,37.9,-25.29932378,-0.53889888,-139.8686109,112.9018345
0.25,0.6,1.45,37.95,-25.58459099,-0.541346952,-140.1514336,112.1245995
0.25,0.6,1.45,38,-25.87615602,-0.543301369,-140.4389944,111.3492111
0.25,0.6,1.45,38.05,-26.17577376,-0.544748968,-140.7315492,110.5747743
0.25,0.6,1.45,38.1,-26.48541312,-0.545687474,-141.0288194,109.8004444
0.25,0.6,1.45,38.15,-26.80729632,-0.546124511,-141.3298776,109.0254307
0.25,0.6,1.45,38.2,-27.14394726,-0.546076632,-141.6329922,108.2489996
0.25,0.6,1.45,38.25,-27.49825194,-0.545568348,-141.9354159,107.4704775
0.25,0.6,1.45,38.3,-27.87353443,-0.544631169,-142.2330972,106.6892525
0.25,0.6,1.45,38.35,-28.27365401,-0.543302663,-142.520282,105.9047764
0.25,0.6,1.45,38.4,-28.70313059,-0.541625525,-142.7889576,105.1165656
0.25,0.6,1.45,38.45,-29.16730942,-0.539646659,-143.0280622,104.3242018
0.25,0.6,1.45,38.5,-29.67258016,-0.537416282,-143.2223379,103.5273324
0.25,0.6,1.45,38.55,-30.22667317,-0.534987042,-143.3506258,102.72567
0.25,0.6,1.45,38.6,-30.83906613,-0.532413165,-143.3832589,101.9189918
0.25,0.6,1.45,38.65,-31.52155001,-0.529749623,-143.2779444,101.1071387
0.25,0.6,1.45,38.7,-32.28902497,-0.527051335,-142.9730172,100.2900133
0.25,0.6,1.45,38.75,-33.1606205,-0.524372403,-142.3759098,99.46757806
0.25,0.6,1.45,38.8,-34.1612346,-0.521765383,-141.3424902,98.63985269
0.25,0.6,1.45,38.85,-35.32345118,-0.519280611,-139.6380289,97.80691135
0.25,0.6,1.45,38.9,-36.68903859,-0.516965571,-136.8592691,96.96887927
0.25,0.6,1.45,38.95,-38.30577959,-0.514864321,-132.271487,96.12592894
0.25,0.6,1.45,39,-40.20024499,-0.513016989,-124.4709053,95.2782761
0.25,0.6,1.45,39.05,-42.2476543,-0.511459324,-110.8723849,94.42617524
0.25,0.6,1.45,39.1,-43.76735299,-0.510222332,-88.55968857,93.56991494
0.25,0.6,1.45,39.15,-43.49887015,-0.509331982,-61.35668774,92.70981281
0.25,0.6,1.45,39.2,-41.57628037,-0.508808996,-40.24974319,91.8462104
0.25,0.6,1.45,39.25,-39.2637549,-0.508668722,-27.69358422,90.97946778
0.25,0.6,1.45,39.3,-37.14233432,-0.508921097,-20.58438366,90.10995819
0.25,0.6,1.45,39.35,-35.30327016,-0.509570693,-16.50390737,89.23806255
0.25,0.6,1.45,39.4,-33.71464485,-0.51061685,-14.15771828,88.36416405
0.25,0.6,1.45,39.45,-32.32972258,-0.512053906,-12.86345282,87.48864278
0.25,0.6,1.45,39.5,-31.10871349,-0.513871494,-12.24160792,86.6118706
0.25,0.6,1.45,39.55,-30.02080178,-0.516054938,-12.06761601,85.7342061
0.25,0.6,1.45,39.6,-29.04247997,-0.51858571,-12.2008624,84.85598994
0.25,0.6,1.45,39.65,-28.15566661,-0.521441972,-12.54895246,83.97754043
0.25,0.6,1.45,39.7,-27.34623151,-0.524599177,-13.04871826,83.0991495
0.25,0.6,1.45,39.75,-26.60293386,-0.528030727,-13.65559084,82.22107908
0.25,0.6,1.45,39.8,-25.9166738,-0.531708691,-14.33737055,81.34355796
0.25,0.6,1.45,39.85,-25.27996507,-0.53560456,-15.07041859,80.46677906
0.25,0.6,1.45,39.9,-24.68656047,-0.539690043,-15.83723735,79.59089728
0.25,0.6,1.45,39.95,-24.1311826,-0.543937891,-16.62487676,78.71602784
0.25,0.6,1.45,40,-23.60932785,-0.548322744,-17.4238482,77.84224519
0.25,0.6,1.45,40.05,-23.11712177,-0.552821984,-18.22735987,76.96958246
0.25,0.6,1.45,40.1,-22.65121069,-0.557416603,-19.03076174,76.0980315
0.25,0.6,1.45,40.15,-22.20867958,-0.562092064,-19.83113081,75.22754352
0.25,0.6,1.45,40.2,-21.78698877,-0.56683915,-20.62695298,74.35803021
0.25,0.6,1.45,40.25,-21.38392472,-0.571654799,-21.41787325,73.48936559
0.25,0.6,1.45,40.3,-20.99756123,-0.576542916,-22.20449512,72.62138831
0.25,0.6,1.45,40.35,-20.6262286,-0.581515153,-22.98821644,71.75390459
0.25,0.6,1.45,40.4,-20.26848899,-0.586591645,-23.77109218,70.88669172
0.25,0.6,1.45,40.45,-19.92311667,-0.591801712,-24.55571756,70.0195021
0.25,0.6,1.45,40.5,-19.58908217,-0.597184492,-25.3451259,69.15206787
0.25,0.6,1.45,40.55,-19.26553962,-0.602789533,-26.14269717,68.28410611
0.25,0.6,1.45,40.6,-18.9518167,-0.608677296,-26.95207327,67.41532446
0.25,0.6,1.45,40.65,-18.64740671,-0.614919594,-27.77707715,66.54542742
0.25,0.6,1.45,40.7,-18.35196226,-0.62159994,-28.62163266,65.67412304
0.25,0.6,1.45,40.75,-18.06529033,-0.628813796,-29.48968274,64.80113011
0.25,0.6,1.45,40.8,-17.78734793,-0.636668721,-30.3851035,63.9261858
0.25,0.6,1.45,40.85,-17.5182383,-0.645284396,-31.31161251,63.04905369
0.25,0.6,1.45,40.9,-17.25820668,-0.654792524,-32.27266967,62.16953216
0.25,0.6,1.45,40.95,-17.00763542,-0.665336589,-33.27137,61.287463
0.25,0.6,1.45,41,-16.7670375,-0.67707147,-34.31032836,60.40274031
0.25,0.6,1.5,37,-22.22065956,-0.505185723,-129.6385629,-53.99074855
0.25,0.6,1.5,37.05,-22.44244087,-0.459904714,-128.3191947,-55.24522246
0.25,0.6,1.5,37.1,-22.67961171,-0.429802725,-127.0264222,-56.43619055
0.25,0.6,1.5,37.15,-22.93356769,-0.411804118,-125.7648971,-57.56296995
0.25,0.6,1.5,37.2,-23.20580472,-0.403246038,-124.5404278,-58.62762961
0.25,0.6,1.5,37.25,-23.49790671,-0.401873948,-123.3602274,-59.63409499
0.25,0.6,1.5,37.3,-23.81152292,-0.405814115,-122.2331942,-60.58743893
0.25,0.6,1.5,37.35,-24.14833062,-0.413533993,-121.1702166,-61.49334508
0.25,0.6,1.5,37.4,-24.50997835,-0.423798071,-120.1844831,-62.3577181
0.25,0.6,1.5,37.45,-24.89800381,-0.435623994,-119.2917648,-63.18641208
0.25,0.6,1.5,37.5,-25.31372039,-0.448241747,-118.5106137,-63.98505003
0.25,0.6,1.5,37.55,-25.75806716,-0.461057223,-117.8623878,-64.75891121
0.25,0.6,1.5,37.6,-26.23142022,-0.473620651,-117.3709746,-65.51286728
0.25,0.6,1.5,37.65,-26.73336993,-0.485599757,-117.0620371,-66.2513528
0.25,0.6,1.5,37.7,-27.26248152,-0.496757299,-116.9615647,-66.97835898
0.25,0.6,1.5,37.75,-27.81607558,-0.506932446,-117.093499,-67.69744262
0.25,0.6,1.5,37.8,-28.39009243,-0.516025459,-117.4762601,-68.41174455
0.25,0.6,1.5,37.85,-28.9791326,-0.523985165,-118.118177,-69.12401355
0.25,0.6,1.5,37.9,-29.57678329,-0.530798722,-119.0121728,-69.83663292
0.25,0.6,1.5,37.95,-30.17632341,-0.536483304,-120.1305414,-70.55164804
0.25,0.6,1.5,38,-30.7718245,-0.541079313,-121.4211236,-71.27079365
0.25,0.6,1.5,38.05,-31.35952635,-0.544644861,-122.8062999,-71.99552013
0.25,0.6,1.5,38.1,-31.93920998,-0.547251265,-124.1856114,-72.72701858
0.25,0.6,1.5,38.15,-32.51520527,-0.548979357,-125.4414294,-73.46624427
0.25,0.6,1.5,38.2,-33.09673813,-0.549916463,-126.4454149,-74.21393863
0.25,0.6,1.5,38.25,-33.69752743,-0.550153909,-127.0623873,-74.97064971
0.25,0.6,1.5,38.3,-34.33475025,-0.549784967,-127.1481583,-75.73675122
0.25,0.6,1.5,38.35,-35.02752135,-0.548903153,-126.5385459,-76.51246034
0.25,0.6,1.5,38.4,-35.79472643,-0.54760081,-125.0273027,-77.29785431
0.25,0.6,1.5,38.45,-36.65123389,-0.54596794,-122.330819,-78.09288594
0.25,0.6,1.5,38.5,-37.59980782,-0.544091234,-118.0397762,-78.89739833
0.25,0.6,1.5,38.55,-38.61292674,-0.542053275,-111.574022,-79.71113855
0.25,0.6,1.5,38.6,-39.59604615,-0.539931888,-102.2220039,-80.5337707
0.25,0.6,1.5,38.65,-40.33851585,-0.537799629,-89.50276158,-81.36488822
0.25,0.6,1.5,38.7,-40.53264561,-0.535723381,-74.07677709,-82.20402553
0.25,0.6,1.5,38.75,-39.9877957,-0.533764066,-58.30601737,-83.05066909
0.25,0.6,1.5,38.8,-38.83950659,-0.53197645,-44.77567791,-83.90426784
0.25,0.6,1.5,38.85,-37.39745941,-0.530409037,-34.47822727,-84.76424307
0.25,0.6,1.5,38.9,-35.90030149,-0.529104047,-27.06043356,-85.62999766
0.25,0.6,1.5,38.95,-34.4652878,-0.528097476,-21.79814419,-86.50092479
0.25,0.6,1.5,39,-33.13419702,-0.527419221,-18.06392475,-87.37641603
0.25,0.6,1.5,39.05,-31.91434655,-0.527093275,-15.40852979,-88.25586877
0.25,0.6,1.5,39.1,-30.79971893,-0.527137979,-13.52676181,-89.13869312
0.25,0.6,1.5,39.15,-29.78011086,-0.527566334,-12.2121566,-90.02431809
0.25,0.6,1.5,39.2,-28.84477366,-0.528386353,-11.32302276,-90.91219711
0.25,0.6,1.5,39.25,-27.98373122,-0.529601459,-10.76003538,-91.80181302
0.25,0.6,1.5,39.3,-27.18815703,-0.531210921,-10.4519404,-92.6926822
0.25,0.6,1.5,39.35,-26.45038716,-0.533210309,-10.34644315,-93.58435823
0.25,0.6,1.5,39.4,-25.76380649,-0.535591985,-10.40433144,-94.47643474
0.25,0.6,1.5,39.45,-25.12270379,-0.538345596,-10.59561948,-95.3685477
0.25,0.6,1.5,39.5,-24.52213243,-0.541458583,-10.8969693,-96.26037702
0.25,0.6,1.5,39.55,-23.95778865,-0.5449167,-11.28993264,-97.15164759
0.25,0.6,1.5,39.6,-23.42590977,-0.548704518,-11.75972889,-98.04212962
0.25,0.6,1.5,39.65,-22.92319058,-0.552805932,-12.29437959,-98.93163853
0.25,0.6,1.5,39.7,-22.44671545,-0.557204656,-12.884084,-99.82003419
0.25,0.6,1.5,39.75,-21.9939032,-0.561884694,-13.52076041,-100.7072197
0.25,0.6,1.5,39.8,-21.56246235,-0.566830805,-14.19770308,-101.5931398
0.25,0.6,1.5,39.85,-21.15035466,-0.572028931,-14.9093213,-102.4777783
0.25,0.6,1.5,39.9,-20.75576523,-0.57746661,-15.65093739,-103.3611561
0.25,0.6,1.5,39.95,-20.37707785,-0.583133356,-16.41862774,-104.2433278
0.25,0.6,1.5,40,-20.01285448,-0.589021006,-17.20909571,-105.1243785
0.25,0.6,1.5,40.05,-19.66181802,-0.595124041,-18.01956832,-106.0044204
0.25,0.6,1.5,40.1,-19.32283772,-0.601439872,-18.84771102,-106.8835886
0.25,0.6,1.5,40.15,-18.9949167,-0.607969083,-19.6915563,-107.7620372
0.25,0.6,1.5,40.2,-18.67718105,-0.614715651,-20.54944299,-108.6399349
0.25,0.6,1.5,40.25,-18.36887035,-0.621687116,-21.41996389,-109.5174608
0.25,0.6,1.5,40.3,-18.06932919,-0.628894722,-22.30191992,-110.3947991
0.25,0.6,1.5,40.35,-17.77799954,-0.636353514,-23.19427941,-111.2721352
0.25,0.6,1.5,40.4,-17.49441377,-0.644082399,-24.09614139,-112.1496503
0.25,0.6,1.5,40.45,-17.21818814,-0.652104161,-25.00670221,-113.0275167
0.25,0.6,1.5,40.5,-16.94901673,-0.660445444,-25.92522458,-113.905893
0.25,0.6,1.5,40.55,-16.68666558,-0.669136683,-26.85100889,-114.7849194
0.25,0.6,1.5,40.6,-16.43096701,-0.678212001,-27.78336617,-115.6647124
0.25,0.6,1.5,40.65,-16.18181406,-0.687709057,-28.72159271,-116.545361
0.25,0.6,1.5,40.7,-15.93915496,-0.69766886,-29.66494614,-117.4269211
0.25,0.6,1.5,40.75,-15.70298758,-0.708135532,-30.61262303,-118.3094119
0.25,0.6,1.5,40.8,-15.47335377,-0.719156028,-31.56373811,-119.1928115
0.25,0.6,1.5,40.85,-15.25033367,-0.730779828,-32.51730531,-120.0770529
0.25,0.6,1.5,40.9,-15.03403989,-0.743058569,-33.47222088,-120.9620202
0.25,0.6,1.5,40.95,-14.82461155,-0.756045654,-34.42724897,-121.8475456
0.25,0.6,1.5,41,-14.62220823,-0.769795816,-35.38100995,-122.7334064
0.25,0.65,1.35,37,-15.97523067,-0.560663968,-125.2689502,-37.22849616
0.25,0.65,1.35,37.05,-16.14182756,-0.554621201,-126.0116211,-38.1340245
0.25,0.65,1.35,37.1,-16.30017497,-0.550399616,-126.7131217,-39.02632923
0.25,0.65,1.35,37.15,-16.45038904,-0.547756326,-127.3796442,-39.90557918
0.25,0.65,1.35,37.2,-16.59263857,-0.546461331,-128.0168762,-40.77205537
0.25,0.65,1.35,37.25,-16.72713642,-0.546298376,-128.630047,-41.62613833
0.25,0.65,1.35,37.3,-16.85413295,-0.547065573,-129.223971,-42.46829559
0.25,0.65,1.35,37.35,-16.97391093,-0.548575807,-129.8030871,-43.29906956
0.25,0.65,1.35,37.4,-17.08678173,-0.550656941,-130.3714947,-44.11906583
0.25,0.65,1.35,37.45,-17.19308253,-0.553151855,-130.9329844,-44.92894214
0.25,0.65,1.35,37.5,-17.29317435,-0.555918336,-131.4910655,-45.72939788
0.25,0.65,1.35,37.55,-17.38744063,-0.558828838,-132.0489883,-46.52116432
0.25,0.65,1.35,37.6,-17.47628639,-0.561770142,-132.6097638,-47.30499553
0.25,0.65,1.35,37.65,-17.5601377,-0.564642923,-133.1761776,-48.08165994
0.25,0.65,1.35,37.7,-17.63944141,-0.567361244,-133.750802,-48.85193266
0.25,0.65,1.35,37.75,-17.71466506,-0.569851993,-134.3360031,-49.61658839
0.25,0.65,1.35,37.8,-17.78629683,-0.572054273,-134.9339451,-50.376395
0.25,0.65,1.35,37.85,-17.85484553,-0.573918756,-135.5465919,-51.13210772
0.25,0.65,1.35,37.9,-17.92084044,-0.575407012,-136.1757044,-51.88446392
0.25,0.65,1.35,37.95,-17.98483105,-0.576490812,-136.8228367,-52.63417833
0.25,0.65,1.35,38,-18.04738656,-0.577151424,-137.4893287,-53.38193896
0.25,0.65,1.35,38.05,-18.1090951,-0.577378895,-138.1762976,-54.1284033
0.25,0.65,1.35,38.1,-18.17056258,-0.577171331,-138.8846267,-54.87419511
0.25,0.65,1.35,38.15,-18.23241114,-0.576534175,-139.6149541,-55.6199016
0.25,0.65,1.35,38.2,-18.29527722,-0.575479483,-140.3676608,-56.36607102
0.25,0.65,1.35,38.25,-18.35980903,-0.574025209,-141.1428579,-57.11321059
0.25,0.65,1.35,38.3,-18.42666371,-0.572194494,-141.9403759,-57.86178494
0.25,0.65,1.35,38.35,-18.49650382,-0.570014956,-142.7597548,-58.61221476
0.25,0.65,1.35,38.4,-18.56999352,-0.567518005,-143.600237,-59.3648759
0.25,0.65,1.35,38.45,-18.64779428,-0.56473815,-144.4607633,-60.12009881
0.25,0.65,1.35,38.5,-18.73056035,-0.561712342,-145.3399731,-60.87816829
